sample_name	anonymized_name	collection_timestamp	depth	description	disease_status	dna_extracted	env_biome	env_feature	env_material	env_package	extracted_dna_avail_now	geo_loc_name	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	lux_max	lux_mean	nh3_nox_po4_units	nh3_pa	nh3_pb	nox_pa	nox_pb	physical_specimen_location	physical_specimen_remaining	po4_pa	po4_pb	public	qiita_study_id	sample_type	scientific_name	season	state_location	taxon_id	temp	temp_max	temp_mean	title	wave_max	wave_mean
2229.W1.T31.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 T31 EH53B3	2011-09-05	0.122	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW1 T31 EH53B3	309355	-41.9088	148.3213	7578	1007	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - south	1300146	16.71266129	18.14	16.71	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T31.PH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T31 PH111A6	2011-09-05	0.122	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1 T31 PH111A6	112068	-41.9088	148.3213	7578	1007	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - north	1300146	16.71266129	18.14	16.71	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T31.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T31 PH211A7	2011-09-05	0.122	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1 T31 PH211A7	112068	-41.9088	148.3213	7578	1007	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - north	1300146	16.71266129	18.14	16.71	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T31.PH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T31 PH311A8	2011-09-05	0.122	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1 T31 PH311A8	112068	-41.9088	148.3213	7578	1007	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - north	1300146	16.71266129	18.14	16.71	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T31.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T31 PH411A9	2011-09-05	0.122	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1 T31 PH411A9	112068	-41.9088	148.3213	7578	1007	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - north	1300146	17	18.14	17.05	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T31.PH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T31 PH511A10	2011-09-05	0.122	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1 T31 PH511A10	112068	-41.9088	148.3213	7578	1007	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - north	1300146	17	18.14	17.05	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T31.PS1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T31 PS111A11	2011-09-05	0.122	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1 T31 PS111A11	112068	-41.9088	148.3213	7578	1007	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - north	1300146	17	18.14	17.05	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T31.PS2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T31 PS211A12	2011-09-05	0.122	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1 T31 PS211A12	112068	-41.9088	148.3213	7578	1007	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - north	1300146	17	18.14	17.05	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T31.PS3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T31 PS311B1	2011-09-05	0.122	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1 T31 PS311B1	112068	-41.9088	148.3213	7578	1007	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - north	1300146	17	18.14	17.05	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T31.PS4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T31 PS411B2	2011-09-05	0.122	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1 T31 PS411B2	112068	-41.9088	148.3213	7578	1007	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - north	1300146	17	18.14	17.05	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T31.PS5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T31 PS511B3	2011-09-05	0.122	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1 T31 PS511B3	112068	-41.9088	148.3213	7578	1007	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - north	1300146	17	18.14	17.05	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T32.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 T32 EH13B4	2011-09-05	0.133	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW1 T32 EH13B4	309355	-41.8464	148.2786	20667	2518	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - south	1300146	17.7	19.57	17.7	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	6.2	0.2
2229.W1.T32.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 T32 EH23B5	2011-09-05	0.133	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW1 T32 EH23B5	309355	-41.8464	148.2786	20667	2518	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - centre	1300146	17.7	19.57	17.7	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	6.2	0.2
2229.W1.T32.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 T32 EH33B6	2011-09-05	0.133	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW1 T32 EH33B6	309355	-41.8464	148.2786	20667	2518	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - centre	1300146	17.7	19.57	17.7	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	6.2	0.2
2229.W1.T32.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 T32 EH43B7	2011-09-05	0.133	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW1 T32 EH43B7	309355	-41.8464	148.2786	20667	2518	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - centre	1300146	17.7	19.57	17.7	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	6.2	0.2
2229.W1.T32.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 T32 EH53B8	2011-09-05	0.133	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW1 T32 EH53B8	309355	-41.8464	148.2786	20667	2518	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - centre	1300146	17.7	19.57	17.7	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	6.2	0.2
2229.W1.T32.PH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T32 PH111B4	2011-09-05	0.133	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWW1 T32 PH111B4	112068	-41.8464	148.2786	16533	2055	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	Tasmania - south	1300146	17.32393548	19.38	17.32	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	6.2	0.3
2229.W1.T32.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T32 PH211B5	2011-09-05	0.133	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWW1 T32 PH211B5	112068	-41.8464	148.2786	16533	2055	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	Tasmania - south	1300146	17.32393548	19.38	17.32	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	6.2	0.3
2229.W1.T32.PH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T32 PH311B6	2011-09-05	0.133	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWW1 T32 PH311B6	112068	-41.8464	148.2786	16533	2055	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	Tasmania - south	1300146	17.32393548	19.38	17.32	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	6.2	0.3
2229.W1.T32.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T32 PH411B7	2011-09-05	0.133	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWW1 T32 PH411B7	112068	-41.8464	148.2786	16533	2055	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	Tasmania - south	1300146	17.32393548	19.38	17.32	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	6.2	0.3
2229.W1.T33.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 T33 EH13B9	2011-09-05	0.113	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW1 T33 EH13B9	309355	-41.8693	148.303	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - centre	1300146	16.6	17.76	16.63	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T33.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 T33 EH33B10	2011-09-05	0.113	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW1 T33 EH33B10	309355	-41.8693	148.303	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - centre	1300146	16.6	17.76	16.63	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T33.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 T33 EH43B11	2011-09-05	0.113	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW1 T33 EH43B11	309355	-41.8693	148.303	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - centre	1300146	16.6	17.76	16.63	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T33.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 T33 EH53B12	2011-09-05	0.113	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW1 T33 EH53B12	309355	-41.8693	148.303	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - centre	1300146	16.6	17.76	16.63	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T33.PH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T33 PH111B8	2011-09-05	0.113	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWW1 T33 PH111B8	112068	-41.8693	148.303	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	Tasmania - south	1300146	16.6	17.76	16.63	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T33.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T33 PH211B9	2011-09-05	0.113	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWW1 T33 PH211B9	112068	-41.8693	148.303	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	Tasmania - south	1300146	16.6	17.76	16.63	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T33.PH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T33 PH311B10	2011-09-05	0.113	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWW1 T33 PH311B10	112068	-41.8693	148.303	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	Tasmania - south	1300146	16.6	17.76	16.63	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T33.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T33 PH411B11	2011-09-05	0.113	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWW1 T33 PH411B11	112068	-41.8693	148.303	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	Tasmania - south	1300146	16.6	17.76	16.63	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T33.PH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T33 PH511B12	2011-09-05	0.113	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWW1 T33 PH511B12	112068	-41.8693	148.303	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	Tasmania - south	1300146	16.6	17.76	16.63	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T33.PS1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T33 PS111C1	2011-09-05	0.113	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWW1 T33 PS111C1	112068	-41.8693	148.303	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	Tasmania - south	1300146	16.6	17.76	16.63	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T33.PS2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T33 PS211C2	2011-09-05	0.113	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWW1 T33 PS211C2	112068	-41.8693	148.303	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	Tasmania - south	1300146	16.7	17.86	16.7	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T33.PS3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T33 PS311C3	2011-09-05	0.113	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWW1 T33 PS311C3	112068	-41.8693	148.303	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	Tasmania - south	1300146	16.7	17.86	16.7	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.T33.PS4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 T33 PS411C4	2011-09-05	0.113	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	cray weed	Phyllospora comosa	UNSWW1 T33 PS411C4	112068	-41.8693	148.303	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	Tasmania - south	1300146	16.7	17.86	16.7	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W2.N1.4.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW2 N1.4 HE112A3	2011-09-30	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW2 N1.4 HE112A3	309355	-33.5456	151.3093	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - centre	1300146	12.5	13.08	12.45	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W2.N1.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW2 N1.4 HE212A4	2011-09-30	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW2 N1.4 HE212A4	309355	-33.5456	151.3093	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - centre	1300146	12.5	13.08	12.45	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W2.N1.4.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW2 N1.4 HE312A5	2011-09-30	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW2 N1.4 HE312A5	309355	-33.5456	151.3093	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - centre	1300146	12.5	13.08	12.45	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W2.N1.4.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW2 N1.4 HE412A6	2011-09-30	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:Tasmania	kelp	Ecklonia radiata	UNSWW2 N1.4 HE412A6	309355	-33.5456	151.3093	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	Tasmania - centre	1300146	12.5	13.08	12.45	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
