sample_name	adult_diet	altitude_m	annual_season_precpt	annual_season_temp	anonymized_name	arachnid	barometric_presure	blood	carb_nitro_ratio	class	cmin_rate	collection_timestamp	country	depth	depth_m	description	dew_point_temp	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	end_time	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	extracted_dna_avail_now	family	general_diet	genus_species	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	insect	land_use	latitude	latitude_deg	longitude	longitude_deg	max_wind_speed	order_tax	ph	ph_meth	phloem	physical_specimen_location	physical_specimen_remaining	place	public	qiita_study_id	relative_humidity	sample_scientific_name	sample_set	sample_taxid	sample_type	scientific_name	silt_clay	soil_moisture_deficit	soil_type	solar_radiation	specific_location	specific_location_name	start_time	superorder	taxon_id	temp	temperature_deg_c	texture	title	tot_nitro	tot_org_carb	tot_org_nitro	wind_cardinal_directions	wind_speed
1521.MZ.31a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.31a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.31a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.31a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.31b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.31b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.31b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.31b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.41a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.41a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.41a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.41a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.41b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.41b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.41b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.41b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.47a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.47a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.47a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.47a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.47b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.47b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.47b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.47b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.50a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.50a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.50a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.50a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.50b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.50b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.50b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.50b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.52a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.52a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.52a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.52a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.52b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.52b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.52b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.52b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.54a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.54a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.54a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.54a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.54b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.54b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.54b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.54b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.59a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.59a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.59a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.59a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.59b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.59b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.59b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.59b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.62a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.62a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.62a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.62a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.62b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.62b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.62b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.62b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.67a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.67a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.67a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.67a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.67b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.67b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.67b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.67b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.72a.blank.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.72a.blank	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.72a.blank	0	Not applicable	TRUE	1624.1	94.8	True	EMP sample	Control	Negative	Sterile water blank	Not applicable	aquatic biome	water	sterile water	misc environment	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.72a.blank	Not applicable	Not applicable	Not applicable	Not applicable	40.01	50.01	-105.34	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	metagenomes	BobAir	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	256318	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.72b.blank.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.72b.blank	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.72b.blank	0	Not applicable	TRUE	1624.1	94.8	True	EMP sample	Control	Negative	Sterile water blank	Not applicable	aquatic biome	water	sterile water	misc environment	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.72b.blank	Not applicable	Not applicable	Not applicable	Not applicable	40.01	50.01	-105.34	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	metagenomes	BobAir	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	256318	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.73a.blank.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.73a.blank	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.73a.blank	0	Not applicable	TRUE	1624.1	94.8	True	EMP sample	Control	Negative	Sterile water blank	Not applicable	aquatic biome	water	sterile water	misc environment	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.73a.blank	Not applicable	Not applicable	Not applicable	Not applicable	40.01	50.01	-105.34	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	metagenomes	BobAir	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	256318	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.73b.blank.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.73b.blank	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.73b.blank	0	Not applicable	TRUE	1624.1	94.8	True	EMP sample	Control	Negative	Sterile water blank	Not applicable	aquatic biome	water	sterile water	misc environment	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.73b.blank	Not applicable	Not applicable	Not applicable	Not applicable	40.01	50.01	-105.34	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	metagenomes	BobAir	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	256318	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.74a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.74a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.74a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.74a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.74b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.74b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.74b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.74b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
