sample_name	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	depth_m	description	disease_stat	disease_status	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	latitude	latitude_deg	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	title	wsg84
894.YY1627.lane5.NoIndex.L005	0.0	YY1627	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1627	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1628.lane5.NoIndex.L005	0.0	YY1628	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1628	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1629.lane5.NoIndex.L005	0.0	YY1629	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1629	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1630.lane5.NoIndex.L005	0.0	YY1630	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1630	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1631.lane5.NoIndex.L005	0.0	YY1631	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Sambar deer feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	YY1631	sk__Eukaryota	662561	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1632.lane5.NoIndex.L005	0.0	YY1632	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1632	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1633.lane5.NoIndex.L005	0.0	YY1633	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Sambar deer feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	YY1633	sk__Eukaryota	662561	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1634.lane5.NoIndex.L005	0.0	YY1634	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1634	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1635.lane5.NoIndex.L005	0.0	YY1635	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1635	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1636.lane5.NoIndex.L005	0.0	YY1636	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1636	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1637.lane5.NoIndex.L005	0.0	YY1637	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1637	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1638.lane5.NoIndex.L005	0.0	YY1638	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1638	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1639.lane5.NoIndex.L005	0.0	YY1639	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1639	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1640.lane5.NoIndex.L005	0.0	YY1640	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1640	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1641.lane5.NoIndex.L005	0.0	YY1641	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Wombat feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	wombats	f__Vombatidae	g__	k__Metazoa	o__Diprotodontia	p__Chordata	Vombatidae	s__	YY1641	sk__Eukaryota	9338	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1642.lane5.NoIndex.L005	0.0	YY1642	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Sambar deer feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	YY1642	sk__Eukaryota	662561	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1643.lane5.NoIndex.L005	0.0	YY1643	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1643	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1644.lane5.NoIndex.L005	0.0	YY1644	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1644	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1645.lane5.NoIndex.L005	0.0	YY1645	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Sambar deer feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	YY1645	sk__Eukaryota	662561	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1646.lane5.NoIndex.L005	0.0	YY1646	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1646	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1647.lane5.NoIndex.L005	0.0	YY1647	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1647	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1648.lane5.NoIndex.L005	0.0	YY1648	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Sambar deer feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	YY1648	sk__Eukaryota	662561	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1649.lane5.NoIndex.L005	0.0	YY1649	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Sambar deer feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	YY1649	sk__Eukaryota	662561	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1650.lane5.NoIndex.L005	0.0	YY1650	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Sambar deer feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	YY1650	sk__Eukaryota	662561	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1651.lane5.NoIndex.L005	0.0	YY1651	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Sambar deer feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	YY1651	sk__Eukaryota	662561	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1652.lane5.NoIndex.L005	0.0	YY1652	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Possum feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	mountain brushtail possum	f__Phalangeridae	g__Trichosurus	k__Metazoa	o__Diprotodontia	p__Chordata	Trichosurus caninus	s__Trichosurus_caninus	YY1652	sk__Eukaryota	128432	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1653.lane5.NoIndex.L005	0.0	YY1653	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Possum feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	mountain brushtail possum	f__Phalangeridae	g__Trichosurus	k__Metazoa	o__Diprotodontia	p__Chordata	Trichosurus caninus	s__Trichosurus_caninus	YY1653	sk__Eukaryota	128432	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1654.lane5.NoIndex.L005	0.0	YY1654	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Possum feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	mountain brushtail possum	f__Phalangeridae	g__Trichosurus	k__Metazoa	o__Diprotodontia	p__Chordata	Trichosurus caninus	s__Trichosurus_caninus	YY1654	sk__Eukaryota	128432	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1655.lane5.NoIndex.L005	0.0	YY1655	UBERON:feces	UBERON:feces	UBERON:feces	2010-10-15	GAZ:Australia	0	Possum feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	mountain brushtail possum	f__Phalangeridae	g__Trichosurus	k__Metazoa	o__Diprotodontia	p__Chordata	Trichosurus caninus	s__Trichosurus_caninus	YY1655	sk__Eukaryota	128432	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1802.lane5.NoIndex.L005	0.0	YY1802	UBERON:feces	UBERON:feces	UBERON:feces	2011-03-22	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1802	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1803.lane5.NoIndex.L005	0.0	YY1803	UBERON:feces	UBERON:feces	UBERON:feces	2011-03-22	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1803	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1804.lane5.NoIndex.L005	0.0	YY1804	UBERON:feces	UBERON:feces	UBERON:feces	2011-03-22	GAZ:Australia	0	Sambar deer feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	YY1804	sk__Eukaryota	662561	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1805.lane5.NoIndex.L005	0.0	YY1805	UBERON:feces	UBERON:feces	UBERON:feces	2011-03-22	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1805	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
894.YY1806.lane5.NoIndex.L005	0.0	YY1806	UBERON:feces	UBERON:feces	UBERON:feces	2011-03-22	GAZ:Australia	0	Kangaroo feces		None	TRUE	183.0036	183.0036	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	YY1806	sk__Eukaryota	9322	-37.53966	-37.53966	145.139673	145.139673	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 335645m E 5843633m N
